ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
488,0,2,0.4653,0.4995,468773,157.139,47.341,1
489,0,2,0.4698,0.5016,468846,158.132,48.485,1
490,0,7,0.4711,0.5014,468851,503.794,49.207,1
491,0,3,0.4723,0.4997,468783,230.923,48.838,1
492,1,5,0.4688,0.5004,468817,368.428,49.424,1
493,0,2,0.4767,0.4997,468798,165.566,49.473,1
494,0,4,0.4673,0.4998,468791,296.619,53.652,1
495,0,1,0.4669,0.5000,468798,87.569,48.375,1
496,0,2,0.4706,0.4989,468762,158.296,64.678,1
497,0,1,0.4691,0.5001,468828,89.593,48.901,1
498,0,4,0.4705,0.4997,468800,303.488,49.197,1
499,0,1,0.4699,0.5005,468826,89.012,50.464,1
