ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
75,1,3,0.5176,0.5002,111482,28.525,6.644,1
76,0,1,0.5077,0.5005,111487,12.469,6.797,1
77,1,10,0.5083,0.5007,111495,80.065,6.454,1
78,0,2,0.5185,0.5001,111477,20.506,6.777,1
79,1,6,0.5155,0.4995,111473,52.759,6.581,1
80,0,3,0.5111,0.5028,111504,28.470,6.712,1
81,1,3,0.5159,0.4983,111471,28.412,6.695,1
82,0,9,0.5133,0.4999,111466,77.076,6.429,1
83,1,11,0.5086,0.5020,111500,92.127,6.649,1
84,0,3,0.5135,0.4993,111473,28.172,6.711,1
85,1,3,0.5161,0.5016,111499,28.238,6.508,1
86,0,1,0.5144,0.4985,111455,12.549,6.655,1
87,1,1,0.5070,0.4993,111484,12.758,6.445,1
88,0,1,0.5128,0.4961,111428,12.539,6.605,1
89,1,3,0.5114,0.5032,111508,28.301,6.665,1
90,0,2,0.5054,0.5011,111518,20.541,6.610,1
91,1,2,0.5159,0.4993,111470,20.252,6.493,1
92,0,4,0.5171,0.5033,111517,36.989,6.707,1
93,1,2,0.5130,0.4996,111474,20.348,6.447,1
94,0,1,0.5138,0.4989,111481,12.816,6.344,1
95,1,6,0.5118,0.4999,111483,52.708,6.480,1
96,0,2,0.5099,0.5012,111494,20.276,6.636,1
97,1,4,0.5126,0.5026,111520,36.320,6.575,1
98,0,5,0.5180,0.5033,111507,44.598,6.422,1
99,1,1,0.5161,0.4998,111486,12.566,6.580,1
100,0,1,0.5142,0.5008,111469,12.606,6.658,1
101,1,5,0.5162,0.5031,111506,43.700,6.663,1
102,0,1,0.5120,0.4972,111458,12.747,6.611,1
103,1,4,0.5151,0.5029,111527,36.062,6.576,1
104,0,1,0.5141,0.4985,111481,12.388,6.657,1
105,1,6,0.5158,0.4989,111472,52.081,6.425,1
106,0,5,0.5217,0.4987,111460,43.649,6.475,1
107,1,2,0.5127,0.4977,111456,20.127,6.541,1
108,0,2,0.5158,0.4980,111456,20.393,6.533,1
109,1,1,0.5093,0.5032,111521,12.674,6.389,1
110,0,2,0.5150,0.4959,111436,20.603,6.423,1
111,1,3,0.5119,0.4978,111452,28.240,6.411,1
112,0,4,0.5149,0.5017,111487,35.841,6.689,1
113,1,1,0.5105,0.5007,111490,12.777,6.671,1
114,0,1,0.5076,0.4982,111453,12.697,6.512,1
115,1,2,0.5087,0.4989,111464,20.519,6.688,1
116,0,3,0.5160,0.4981,111475,23.053,5.455,1
117,1,3,0.5105,0.5022,111499,24.832,6.260,1
118,0,1,0.5112,0.5005,111484,12.228,6.675,1
119,1,11,0.5133,0.5016,111486,90.693,6.681,1
120,0,3,0.5172,0.5035,111510,27.639,6.580,1
121,1,4,0.5169,0.4966,111462,36.329,6.605,1
